-0.029042,0.007054,0.022715
-0.011694,0.019568,0.038432
-0.032233,-0.013424,0.021093
-0.028108,-0.012801,0.023040
-0.010602,-0.030004,0.033488
-0.031917,-0.004322,0.033528
-0.031839,-0.004619,0.021268
-0.020511,-0.020329,0.040088
-0.032084,-0.014796,0.021101
-0.031015,0.006863,0.021549
-0.035558,-0.007763,0.020979
-0.028563,-0.007892,0.022817
-0.030914,0.017916,0.021702
-0.012229,0.019659,0.019377
-0.018937,-0.030105,0.058435
-0.029464,0.008226,0.022462
-0.029577,0.010885,0.022426
-0.029138,-0.021549,0.030731
-0.033694,-0.003040,0.020971
-0.013711,0.012588,0.038561
-0.035865,-0.001198,0.021111
-0.025974,-0.020613,0.034585
-0.011791,0.019661,0.018939
-0.045111,0.028682,0.026817
-0.034295,-0.023843,0.020614
-0.031638,-0.018249,0.021135
-0.027854,-0.001539,0.027101
-0.035264,-0.013109,0.020863
-0.022896,-0.013150,0.036328
-0.015173,0.012569,0.042661
-0.030797,0.018473,0.021753
-0.021144,0.019535,0.045452
-0.023380,-0.000042,0.057370
-0.028535,0.016195,0.023162
-0.016869,0.018896,0.018065
-0.057800,0.018849,0.094719
-0.021916,-0.032489,0.036593
-0.033468,0.021075,0.023102
-0.060909,0.026735,0.079947
-0.023276,-0.005884,0.045641
-0.027856,0.018903,0.024290
-0.033934,0.027217,0.023077
-0.073768,0.028415,0.082998
-0.014410,0.019658,0.019681
-0.032299,0.002026,0.021271
-0.027706,-0.022893,0.058074
-0.029731,-0.003563,0.022132
-0.028838,0.009835,0.022882
-0.032595,0.004228,0.021248
-0.029340,0.002139,0.022459
-0.050721,0.028663,0.030887
-0.025577,-0.029731,0.030171
-0.042823,0.001320,0.056685
-0.016782,0.017866,0.021641
-0.030215,-0.007879,0.021765
-0.112054,0.017860,0.132138
-0.028571,-0.005513,0.022844
-0.028329,-0.008507,0.031110
-0.034886,0.025011,0.023046
-0.060552,0.028489,0.067532
-0.032005,0.000496,0.021302
-0.027169,-0.024595,0.025593
-0.024795,0.001428,0.045645
-0.024827,-0.009980,0.031021
-0.028959,-0.017189,0.022439
-0.035297,-0.006694,0.055374
-0.026009,-0.023451,0.033834
-0.021663,-0.039386,0.036636
-0.009953,-0.034422,0.032263
-0.013161,-0.030378,0.032718
-0.021423,0.019645,0.022305
-0.103036,0.019887,0.113595
-0.029186,0.018263,0.022775
-0.028415,0.013098,0.023196
-0.026001,-0.009773,0.034716
-0.011073,0.020015,0.017799
-0.035044,-0.009573,0.020869
-0.027106,-0.015553,0.025405
-0.018134,-0.041455,0.035841
-0.044184,0.028680,0.027215
-0.021718,-0.013081,0.036958
-0.022381,-0.035772,0.036301
-0.033899,-0.019421,0.020735
-0.034513,0.016418,0.021098
-0.021309,-0.000034,0.046478
-0.021035,0.019658,0.019528
-0.033890,-0.021423,0.020712
-0.017357,0.017795,0.036662
-0.021677,-0.032896,0.036715
-0.034305,0.008865,0.021013
-0.032408,-0.005955,0.021154
-0.027331,-0.022807,0.024564
